Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;Postal_Code;Product_ID;Sales;Quantity;Discount;Profit
4454;CA-2022-147137;2022-07-04;2022-07-06;First Class;AA-10645;Consumer;94109;FUR-BO-10001811;1279165;5;15;225735
4455;CA-2022-147137;2022-07-04;2022-07-06;First Class;AA-10645;Consumer;94109;OFF-ST-10002486;2792;4;0;5584
4456;US-2021-146745;2021-09-03;2021-09-08;Standard Class;AS-10630;Home Office;94110;FUR-CH-10002372;129568;2;2;-129568
4457;US-2021-146745;2021-09-03;2021-09-08;Standard Class;AS-10630;Home Office;94110;OFF-BI-10003274;6368;2;2;21492
4458;CA-2023-115175;2023-08-07;2023-08-12;Standard Class;MC-17575;Consumer;95123;OFF-PA-10001878;24455;5;0;1149385
4459;CA-2023-105851;2023-03-13;2023-03-20;Standard Class;SE-20110;Consumer;80219;OFF-SU-10002881;1332496;2;2;-2998116
4460;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;FUR-FU-10001979;32776;1;2;32776
4461;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;OFF-ST-10001522;147184;2;2;-294368
4462;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;TEC-AC-10003657;54384;2;2;13596
4463;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;OFF-BI-10001718;76776;4;7;-588616
4464;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;OFF-PA-10003022;14352;3;2;52026
4465;US-2023-125717;2023-09-28;2023-10-01;First Class;DS-13030;Home Office;80013;OFF-AP-10000891;209792;2;2;26224
4466;CA-2021-163895;2021-08-07;2021-08-11;Standard Class;NS-18640;Corporate;83704;OFF-BI-10004970;3304;1;2;11151
4467;CA-2023-168641;2023-11-24;2023-12-01;Standard Class;KA-16525;Consumer;10035;OFF-AR-10003759;1638;9;0;7371
4468;CA-2023-168641;2023-11-24;2023-12-01;Standard Class;KA-16525;Consumer;10035;OFF-EN-10003001;16796;2;0;789412
4469;CA-2023-168641;2023-11-24;2023-12-01;Standard Class;KA-16525;Consumer;10035;FUR-BO-10000780;321568;2;2;-160784
4470;CA-2023-168641;2023-11-24;2023-12-01;Standard Class;KA-16525;Consumer;10035;OFF-PA-10001972;1296;2;0;62208
4471;CA-2023-156895;2023-05-08;2023-05-12;Standard Class;DJ-13510;Corporate;19140;FUR-CH-10003535;128058;3;3;-237822
4472;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;FUR-CH-10003774;63686;1;3;-154666
4473;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;TEC-AC-10004571;239976;3;2;659934
4474;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;FUR-TA-10004442;34422;2;4;-189321
4475;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;OFF-PA-10002787;15552;3;2;54432
4476;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;FUR-FU-10004586;21248;4;2;74368
4477;CA-2023-121300;2023-09-29;2023-09-29;Same Day;MG-17680;Home Office;44060;OFF-PA-10002606;8448;2;2;264
4478;CA-2023-130211;2023-10-22;2023-10-22;Same Day;BD-11620;Consumer;73505;OFF-ST-10000129;33309;3;0;233163
4479;CA-2023-130211;2023-10-22;2023-10-22;Same Day;BD-11620;Consumer;73505;FUR-TA-10003748;24898;2;0;547756
4480;CA-2020-147235;2020-03-24;2020-03-28;Standard Class;CD-11920;Consumer;10024;OFF-PA-10004948;249;5;0;11703
4481;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-FA-10001561;1526;7;0;50358
4482;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-AP-10002998;4332;2;0;142956
4483;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-BI-10003981;43584;12;2;157992
4484;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-PA-10001725;11628;3;0;569772
4485;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-BI-10002071;9296;2;2;30212
4486;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-PA-10000477;1944;3;0;93312
4487;CA-2022-109365;2022-11-03;2022-11-08;Standard Class;XP-21865;Consumer;90049;OFF-PA-10004359;31455;3;0;150984
4488;CA-2021-162621;2021-09-05;2021-09-11;Standard Class;CA-12055;Home Office;77036;OFF-BI-10000962;1627;5;8;-252185
4489;CA-2021-162621;2021-09-05;2021-09-11;Standard Class;CA-12055;Home Office;77036;OFF-SU-10003567;6912;9;2;-14688
4490;CA-2021-162621;2021-09-05;2021-09-11;Standard Class;CA-12055;Home Office;77036;OFF-BI-10003708;447;3;8;-78225
4491;CA-2023-105921;2023-08-14;2023-08-21;Standard Class;JM-15250;Consumer;90032;FUR-TA-10001095;418296;3;2;52287
4492;CA-2020-150798;2020-12-01;2020-12-03;Second Class;JK-15730;Consumer;43229;TEC-CO-10001571;659988;2;4;109998
4493;CA-2020-150798;2020-12-01;2020-12-03;Second Class;JK-15730;Consumer;43229;FUR-FU-10000221;8128;2;2;14224
4494;CA-2020-150798;2020-12-01;2020-12-03;Second Class;JK-15730;Consumer;43229;OFF-PA-10001972;36288;7;2;127008
4495;CA-2020-150798;2020-12-01;2020-12-03;Second Class;JK-15730;Consumer;43229;FUR-CH-10000015;90972;6;3;-51984
4496;CA-2023-112753;2023-06-18;2023-06-23;Standard Class;CC-12670;Consumer;90032;FUR-BO-10004015;9179235;9;15;755937
4497;CA-2023-112753;2023-06-18;2023-06-23;Standard Class;CC-12670;Consumer;90032;OFF-PA-10002036;3888;6;0;190512
4498;CA-2023-155075;2023-12-02;2023-12-09;Standard Class;GW-14605;Consumer;19140;OFF-BI-10003650;631176;4;7;-4628624
4499;CA-2020-103401;2020-11-21;2020-11-26;Standard Class;GR-14560;Corporate;94110;OFF-PA-10003309;1296;2;0;62208
4500;CA-2022-124814;2022-04-10;2022-04-16;Standard Class;FM-14215;Corporate;93309;OFF-PA-10002787;1296;2;0;62208
4501;CA-2022-124814;2022-04-10;2022-04-16;Standard Class;FM-14215;Corporate;93309;OFF-BI-10000174;232;5;2;812
4502;CA-2020-116757;2020-06-30;2020-07-04;Standard Class;MS-17980;Corporate;77095;OFF-PA-10002005;2592;5;2;9072
4503;CA-2020-116757;2020-06-30;2020-07-04;Standard Class;MS-17980;Corporate;77095;OFF-FA-10002815;21312;6;2;71928
4504;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;TEC-PH-10000213;173656;7;2;173656
4505;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;OFF-AP-10000828;36196;2;0;1013488
4506;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;TEC-AC-10004708;6285;3;0;131985
4507;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;TEC-PH-10001530;818376;3;2;511485
4508;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;OFF-ST-10002301;2034;1;0;2034
4509;US-2020-138247;2020-12-24;2020-12-29;Standard Class;BF-11170;Home Office;90045;FUR-FU-10002554;2399;1;0;55177
4510;CA-2023-167003;2023-05-23;2023-05-29;Standard Class;VS-21820;Consumer;90036;FUR-TA-10001520;171288;3;2;-64233
4511;CA-2022-119935;2022-11-10;2022-11-14;Standard Class;KM-16225;Corporate;65807;FUR-FU-10001085;373;2;0;17158
4512;CA-2022-119935;2022-11-10;2022-11-14;Standard Class;KM-16225;Corporate;65807;OFF-BI-10001597;8196;2;0;393408
4513;CA-2022-118969;2022-10-02;2022-10-03;First Class;LP-17095;Consumer;85023;OFF-BI-10002429;54792;6;7;-401808
4514;CA-2022-145240;2022-09-06;2022-09-08;First Class;BG-11740;Consumer;77070;OFF-ST-10001590;10784;1;2;8088
4515;CA-2022-120873;2022-10-27;2022-11-01;Second Class;BW-11200;Consumer;23666;FUR-CH-10000847;29098;1;0;756548
4516;US-2023-111920;2023-10-22;2023-10-26;Standard Class;PS-18970;Home Office;74133;OFF-AR-10003179;3644;4;0;120252
4517;US-2022-128678;2022-09-15;2022-09-20;Standard Class;RB-19570;Consumer;98105;OFF-PA-10000807;214;5;0;10058
4518;US-2022-128678;2022-09-15;2022-09-20;Standard Class;RB-19570;Consumer;98105;OFF-BI-10002103;48664;7;2;158158
4519;CA-2022-101385;2022-09-25;2022-10-01;Standard Class;JW-16075;Consumer;94109;OFF-AR-10004441;1656;4;0;69552
4520;CA-2023-107167;2023-06-10;2023-06-14;Standard Class;ND-18460;Corporate;32216;OFF-ST-10003805;134752;8;2;8422
4521;CA-2020-109491;2020-02-20;2020-02-26;Standard Class;LC-16930;Corporate;47374;TEC-AC-10001284;6231;3;0;224316
4522;CA-2020-109491;2020-02-20;2020-02-26;Standard Class;LC-16930;Corporate;47374;FUR-FU-10000221;2032;4;0;69088
4523;CA-2023-105445;2023-02-20;2023-02-25;Second Class;BP-11095;Corporate;80027;OFF-FA-10001229;9432;3;2;30654
4524;CA-2020-107454;2020-11-02;2020-11-06;Standard Class;RD-19720;Consumer;10024;OFF-LA-10001569;3486;7;0;160356
4525;CA-2020-107454;2020-11-02;2020-11-06;Standard Class;RD-19720;Consumer;10024;FUR-FU-10004018;8934;6;0;241218
4526;US-2023-105046;2023-07-17;2023-07-23;Standard Class;BE-11335;Home Office;13440;TEC-PH-10004536;26998;2;0;67495
4527;US-2023-105046;2023-07-17;2023-07-23;Standard Class;BE-11335;Home Office;13440;OFF-PA-10004353;999;5;0;47952
4528;US-2023-105046;2023-07-17;2023-07-23;Standard Class;BE-11335;Home Office;13440;FUR-FU-10004848;3908;4;0;144596
4529;CA-2023-152856;2023-09-08;2023-09-10;Second Class;RS-19765;Corporate;43302;TEC-AC-10004864;116832;4;2;335892
4530;CA-2022-134691;2022-11-14;2022-11-18;Standard Class;KC-16540;Consumer;77041;OFF-BI-10002393;2296;2;8;-39032
4531;CA-2022-118759;2022-11-14;2022-11-17;First Class;MB-17305;Consumer;10009;FUR-CH-10002335;408006;2;1;725344
4532;CA-2022-118759;2022-11-14;2022-11-17;First Class;MB-17305;Consumer;10009;OFF-ST-10001590;4044;3;0;105144
4533;CA-2020-140403;2020-10-10;2020-10-10;Same Day;TN-21040;Home Office;95336;FUR-CH-10002774;122352;3;2;137646
4534;CA-2020-140403;2020-10-10;2020-10-10;Same Day;TN-21040;Home Office;95336;OFF-EN-10001219;1528;2;0;74872
4535;CA-2021-163104;2021-03-19;2021-03-26;Standard Class;MC-18130;Corporate;90004;OFF-PA-10001947;1196;2;0;58604
4536;CA-2023-138464;2023-07-08;2023-07-12;Standard Class;VF-21715;Home Office;98115;FUR-FU-10003142;1584;3;0;49104
4537;CA-2023-138464;2023-07-08;2023-07-12;Standard Class;VF-21715;Home Office;98115;OFF-BI-10001543;86376;3;2;302316
4538;CA-2023-138464;2023-07-08;2023-07-12;Standard Class;VF-21715;Home Office;98115;OFF-AR-10003560;1824;3;0;62016
4539;CA-2023-138464;2023-07-08;2023-07-12;Standard Class;VF-21715;Home Office;98115;OFF-AR-10004757;1312;4;0;43296
4540;CA-2021-104129;2021-02-27;2021-03-02;Standard Class;ES-14080;Corporate;2908;TEC-PH-10003800;10598;2;0;10598
4541;CA-2021-104129;2021-02-27;2021-03-02;Standard Class;ES-14080;Corporate;2908;FUR-TA-10004152;49392;7;3;-28224
4542;US-2023-132206;2023-06-16;2023-06-21;Standard Class;MK-17905;Corporate;60653;OFF-BI-10000756;5936;7;8;-8904
4543;CA-2023-113474;2023-03-30;2023-03-31;First Class;TM-21490;Consumer;73120;OFF-EN-10004206;32586;2;0;1498956
4544;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;FUR-CH-10004477;383607;9;3;-54801
4545;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;TEC-PH-10003505;14848;2;2;16704
4546;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;TEC-PH-10000526;537544;7;2;537544
4547;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;OFF-BI-10003314;1928;2;8;-29884
4548;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;OFF-AR-10003190;6912;3;2;6912
4549;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;FUR-FU-10001861;776;1;6;-2134
4550;CA-2021-126557;2021-07-12;2021-07-17;Second Class;RL-19615;Consumer;60610;TEC-PH-10003963;659168;4;2;494376
4551;US-2023-107636;2023-04-30;2023-05-02;First Class;NM-18520;Consumer;6040;OFF-LA-10003388;576;2;0;28224
4552;US-2020-165862;2020-07-13;2020-07-17;Standard Class;GK-14620;Corporate;90049;FUR-TA-10002855;351216;3;2;43902
4553;US-2020-106334;2020-12-27;2021-01-02;Standard Class;JF-15490;Consumer;94122;FUR-CH-10004886;23028;3;2;23028
4554;US-2020-106334;2020-12-27;2021-01-02;Standard Class;JF-15490;Consumer;94122;OFF-PA-10003657;1284;3;0;5778
4555;CA-2022-101448;2022-02-27;2022-03-01;Second Class;EB-13930;Consumer;54601;OFF-BI-10004738;5682;3;0;2841
4556;CA-2021-130218;2021-03-23;2021-03-26;First Class;SG-20470;Consumer;29501;OFF-FA-10003112;3156;4;0;14202
4557;CA-2021-130218;2021-03-23;2021-03-26;First Class;SG-20470;Consumer;29501;OFF-ST-10002486;2792;4;0;5584
4558;US-2023-117331;2023-10-21;2023-10-28;Standard Class;ND-18370;Consumer;85301;OFF-BI-10003984;8559;1;7;-65619
4559;CA-2020-127383;2020-12-31;2021-01-05;Standard Class;CM-11815;Corporate;79907;OFF-EN-10004773;49568;2;2;179684
4560;CA-2020-110219;2020-05-05;2020-05-08;First Class;EB-13870;Consumer;78207;FUR-CH-10001146;127869;3;3;-91335
4561;CA-2021-118871;2021-12-04;2021-12-09;Second Class;HM-14860;Corporate;90049;OFF-EN-10003296;27144;3;0;122148
4562;CA-2021-118871;2021-12-04;2021-12-09;Second Class;HM-14860;Corporate;90049;TEC-PH-10000193;110352;3;2;82764
4563;CA-2021-118871;2021-12-04;2021-12-09;Second Class;HM-14860;Corporate;90049;FUR-FU-10002111;364;5;0;13832
4564;CA-2023-129490;2023-09-26;2023-09-30;Standard Class;SJ-20125;Home Office;33023;FUR-CH-10003298;419136;4;2;-576312
4565;CA-2020-101175;2020-12-09;2020-12-14;Standard Class;DM-12955;Corporate;85204;OFF-ST-10004950;100704;6;2;-12588
4566;US-2023-149510;2023-12-03;2023-12-10;Standard Class;MC-17575;Consumer;28314;OFF-AP-10002350;45216;3;2;45216
4567;US-2023-149510;2023-12-03;2023-12-10;Standard Class;MC-17575;Consumer;28314;OFF-BI-10004233;28782;6;7;-211068
4568;US-2023-149510;2023-12-03;2023-12-10;Standard Class;MC-17575;Consumer;28314;OFF-PA-10001892;24448;4;2;88624
4569;CA-2021-111990;2021-11-08;2021-11-13;Standard Class;DB-13660;Consumer;77095;OFF-BI-10003291;10476;6;8;-172854
4570;CA-2020-169460;2020-04-19;2020-04-21;Second Class;NF-18595;Home Office;95123;FUR-FU-10004017;7614;3;0;26649
4571;US-2021-152128;2021-05-25;2021-05-27;Second Class;NM-18445;Home Office;67212;OFF-AR-10002445;2124;3;0;80712
4572;US-2021-152128;2021-05-25;2021-05-27;Second Class;NM-18445;Home Office;67212;OFF-BI-10001718;12796;2;0;601412
4573;CA-2023-126662;2023-07-17;2023-07-21;Standard Class;AB-10255;Home Office;90036;TEC-CO-10004202;479984;2;2;89997
4574;CA-2022-139395;2022-12-12;2022-12-18;Standard Class;MG-17650;Home Office;49201;TEC-PH-10002103;65793;7;0;1842204
4575;CA-2022-139395;2022-12-12;2022-12-18;Standard Class;MG-17650;Home Office;49201;FUR-FU-10003724;3348;4;0;87048
4576;CA-2022-139395;2022-12-12;2022-12-18;Standard Class;MG-17650;Home Office;49201;OFF-AR-10003732;139;5;0;3614
4577;CA-2022-139395;2022-12-12;2022-12-18;Standard Class;MG-17650;Home Office;49201;OFF-ST-10000885;2686;2;0;6715
4578;US-2020-121734;2020-04-11;2020-04-16;Standard Class;SE-20110;Consumer;83501;OFF-BI-10004817;9584;1;2;33544
4579;CA-2021-110947;2021-06-09;2021-06-15;Standard Class;AG-10765;Home Office;23666;OFF-BI-10001670;1131;3;0;5655
4580;US-2020-150126;2020-07-27;2020-08-02;Standard Class;AS-10045;Corporate;10035;OFF-PA-10002709;6578;11;0;322322
4581;CA-2021-164427;2021-07-31;2021-08-06;Standard Class;AR-10405;Corporate;39401;TEC-AC-10004469;2397;6;0;105468
4582;CA-2022-120250;2022-09-19;2022-09-22;First Class;AP-10720;Home Office;19140;FUR-FU-10003424;25632;3;2;38448
4583;CA-2022-121993;2022-06-10;2022-06-12;First Class;JB-16000;Consumer;19140;OFF-LA-10003720;23616;8;2;79704
4584;US-2022-100405;2022-08-26;2022-08-28;Second Class;TS-21430;Corporate;90045;OFF-AR-10000390;826;2;0;37996
4585;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;OFF-EN-10001335;7658;7;0;3829
4586;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;OFF-AR-10003469;88;5;0;4224
4587;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;OFF-BI-10003718;590352;6;2;2066232
4588;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;OFF-FA-10004838;558;3;0;1674
4589;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;FUR-FU-10002508;2502;3;0;105084
4590;US-2023-163790;2023-11-02;2023-11-04;Second Class;NL-18310;Home Office;94526;OFF-ST-10001511;45255;7;0;226275
4591;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;OFF-SU-10000952;1776;2;0;49728
4592;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;TEC-PH-10002275;302384;2;2;302384
4593;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;FUR-CH-10003535;146352;3;2;-54882
4594;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;OFF-AP-10004052;79;2;0;2054
4595;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;FUR-TA-10003473;902712;3;2;338517
4596;CA-2022-129868;2022-12-26;2022-12-31;Standard Class;MC-18130;Corporate;90004;OFF-AR-10001897;5397;3;0;151116
4597;CA-2022-140564;2022-12-05;2022-12-10;Second Class;TC-21475;Home Office;20016;OFF-AR-10000034;3392;8;0;132288
4598;US-2023-169502;2023-08-28;2023-09-01;Standard Class;MG-17650;Home Office;53209;OFF-SU-10004115;2181;3;0;58887
4599;US-2023-169502;2023-08-28;2023-09-01;Standard Class;MG-17650;Home Office;53209;OFF-AP-10001947;916;5;0;26564
4600;CA-2021-146948;2021-07-16;2021-07-20;Standard Class;MG-17890;Home Office;21215;FUR-CH-10004853;15098;1;0;437842
4601;CA-2021-146948;2021-07-16;2021-07-20;Standard Class;MG-17890;Home Office;21215;OFF-EN-10000483;13725;9;0;63135
4602;CA-2021-146948;2021-07-16;2021-07-20;Standard Class;MG-17890;Home Office;21215;OFF-FA-10001332;1152;4;0;54144
4603;US-2021-113327;2021-05-26;2021-05-29;Second Class;BF-11170;Home Office;28540;OFF-PA-10003790;18272;1;2;59384
4604;US-2021-113327;2021-05-26;2021-05-29;Second Class;BF-11170;Home Office;28540;OFF-PA-10003134;153728;4;2;538048
4605;US-2021-113327;2021-05-26;2021-05-29;Second Class;BF-11170;Home Office;28540;OFF-EN-10004459;12224;2;2;44312
4606;US-2021-113327;2021-05-26;2021-05-29;Second Class;BF-11170;Home Office;28540;TEC-AC-10003628;167944;7;2;503832
4607;CA-2021-135020;2021-05-28;2021-06-02;Standard Class;MS-17770;Consumer;14609;TEC-PH-10004093;4599;1;0;133371
4608;CA-2021-135020;2021-05-28;2021-06-02;Standard Class;MS-17770;Consumer;14609;OFF-ST-10001490;53541;3;0;160623
4609;CA-2021-135020;2021-05-28;2021-06-02;Standard Class;MS-17770;Consumer;14609;OFF-BI-10000605;6096;2;2;20574
4610;CA-2021-135020;2021-05-28;2021-06-02;Standard Class;MS-17770;Consumer;14609;OFF-PA-10004255;4536;7;0;217728
4611;US-2023-141852;2023-11-09;2023-11-14;Standard Class;JE-15745;Consumer;92054;FUR-FU-10000023;4712;8;0;207328
4612;CA-2022-109407;2022-01-24;2022-01-26;Second Class;HG-14965;Corporate;39503;OFF-BI-10000285;3136;4;0;1568
4613;US-2022-165953;2022-12-31;2023-01-06;Standard Class;EP-13915;Consumer;32216;OFF-AR-10000588;47616;3;2;35712
4614;US-2022-165953;2022-12-31;2023-01-06;Standard Class;EP-13915;Consumer;32216;OFF-PA-10002250;2348;5;2;8218
4615;CA-2022-144540;2022-09-05;2022-09-10;Standard Class;GH-14410;Home Office;77070;OFF-AP-10002457;6279;3;8;-1663935
4616;CA-2022-144540;2022-09-05;2022-09-10;Standard Class;GH-14410;Home Office;77070;OFF-FA-10002763;2844;9;2;4266
4617;CA-2021-159863;2021-09-04;2021-09-07;Second Class;DS-13180;Corporate;77095;TEC-AC-10000109;134376;3;2;67188
4618;CA-2021-117800;2021-09-21;2021-09-26;Standard Class;TH-21550;Home Office;2149;TEC-PH-10002415;5899;2;0;147475
4619;CA-2021-117800;2021-09-21;2021-09-26;Standard Class;TH-21550;Home Office;2149;FUR-CH-10000785;54294;3;0;1411644
4620;CA-2023-145219;2023-12-24;2023-12-25;First Class;RM-19675;Home Office;90049;TEC-CO-10001449;2879952;6;2;10079832
4621;CA-2023-145219;2023-12-24;2023-12-25;First Class;RM-19675;Home Office;90049;OFF-BI-10001670;9048;3;2;3393
4622;CA-2021-161214;2021-10-05;2021-10-08;Second Class;SF-20965;Corporate;19805;OFF-ST-10001328;7755;5;0;21714
4623;CA-2023-147228;2023-09-09;2023-09-14;Standard Class;SO-20335;Consumer;38401;OFF-SU-10001225;8832;3;2;-19872
4624;CA-2023-147228;2023-09-09;2023-09-14;Standard Class;SO-20335;Consumer;38401;OFF-PA-10000357;177536;4;2;621376
4625;CA-2023-147228;2023-09-09;2023-09-14;Standard Class;SO-20335;Consumer;38401;OFF-ST-10000046;25848;2;2;-3231
4626;CA-2023-147228;2023-09-09;2023-09-14;Standard Class;SO-20335;Consumer;38401;FUR-FU-10000023;14136;3;2;42408
4627;CA-2022-101336;2022-11-13;2022-11-18;Standard Class;CK-12760;Corporate;10011;OFF-ST-10003455;7755;5;0;20163
4628;CA-2022-101336;2022-11-13;2022-11-18;Standard Class;CK-12760;Corporate;10011;OFF-ST-10000876;2488;2;0;69664
4629;CA-2022-101336;2022-11-13;2022-11-18;Standard Class;CK-12760;Corporate;10011;OFF-AR-10003582;14075;5;0;3941
4630;CA-2022-101336;2022-11-13;2022-11-18;Standard Class;CK-12760;Corporate;10011;OFF-ST-10004258;3663;3;0;98901
4631;US-2021-126235;2021-10-15;2021-10-15;Same Day;GA-14725;Consumer;48858;FUR-FU-10000719;1714;2;0;61704
4632;CA-2023-168396;2023-08-03;2023-08-08;Second Class;BD-11725;Consumer;94122;OFF-LA-10001297;5175;5;0;2484
4633;CA-2023-168396;2023-08-03;2023-08-08;Second Class;BD-11725;Consumer;94122;FUR-FU-10000723;12396;3;0;111564
4634;CA-2021-130456;2021-08-21;2021-08-26;Standard Class;DS-13180;Corporate;94122;FUR-BO-10003893;586398;6;15;34494
4635;CA-2021-130456;2021-08-21;2021-08-26;Standard Class;DS-13180;Corporate;94122;OFF-ST-10000736;8098;1;0;32392
4636;CA-2023-116288;2023-03-12;2023-03-17;Standard Class;BS-11380;Corporate;94122;OFF-ST-10000736;24294;3;0;97176
4637;CA-2023-168228;2023-04-27;2023-04-29;First Class;AP-10915;Consumer;90045;OFF-AR-10003373;12392;4;0;334584
4638;CA-2023-168228;2023-04-27;2023-04-29;First Class;AP-10915;Consumer;90045;OFF-AR-10000390;1239;3;0;56994
4639;CA-2023-168228;2023-04-27;2023-04-29;First Class;AP-10915;Consumer;90045;OFF-AR-10001725;473;2;0;12298
4640;CA-2022-102162;2022-09-11;2022-09-16;Standard Class;JF-15565;Consumer;23602;TEC-CO-10001943;159992;8;0;7519624
